source_name,platform,team_or_scope,video_id,title,published,updated,author,url,embed_url,thumbnail_url,matched_keywords,relevance_score,is_mens_world_cup_relevant,exclusion_reason,rights_posture,analysis_allowed_v1,download_allowed,retrieved_on
Sky Sports Premier League,YouTube,Media,JCzsIJW4-ts,LIVE | LexisNexis Dragons v Nottingham Forest | Netball Super League!,2026-05-02T18:42:04+00:00,2026-05-04T22:16:45+00:00,Sky Sports,https://www.youtube.com/watch?v=JCzsIJW4-ts,https://www.youtube.com/embed/JCzsIJW4-ts,https://i3.ytimg.com/vi/JCzsIJW4-ts/hqdefault.jpg,,0,False,other_sport,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
Sky Sports Premier League,YouTube,Media,ENp77Tl5Qc8,Maro Itoje discusses whether British & Irish Lions could tour France after 2029 🌍,2026-05-02T11:24:52+00:00,2026-05-04T17:06:22+00:00,Sky Sports,https://www.youtube.com/watch?v=ENp77Tl5Qc8,https://www.youtube.com/embed/ENp77Tl5Qc8,https://i2.ytimg.com/vi/ENp77Tl5Qc8/hqdefault.jpg,interview,1,False,other_sport|women_or_girls_football,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,kDiLfV-fv8s,ملخص مباراة توتنهام وليدز يونايتد | الدوري الإنجليزي - الجولة 36,2026-05-11T21:58:43+00:00,2026-05-11T21:58:44+00:00,beIN SPORTS,https://www.youtube.com/watch?v=kDiLfV-fv8s,https://www.youtube.com/embed/kDiLfV-fv8s,https://i4.ytimg.com/vi/kDiLfV-fv8s/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,Y3hAamecdxo,🇮🇶🏆تأهل منتخب العراق إلى كأس العالم.. فرحة شعب لا توصف,2026-05-11T14:00:00+00:00,2026-05-11T14:00:01+00:00,beIN SPORTS,https://www.youtube.com/watch?v=Y3hAamecdxo,https://www.youtube.com/embed/Y3hAamecdxo,https://i2.ytimg.com/vi/Y3hAamecdxo/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,WDPp9tjR1bM,برشلونة يعانق لقب الدوري الإسباني من بوابة الكلاسيكو,2026-05-11T10:46:57+00:00,2026-05-11T10:48:21+00:00,beIN SPORTS,https://www.youtube.com/watch?v=WDPp9tjR1bM,https://www.youtube.com/embed/WDPp9tjR1bM,https://i4.ytimg.com/vi/WDPp9tjR1bM/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,V3VWdoIf6oc,ملخص مباراة برشلونة وريال مدريد |  الدوري الإسباني - الجولة 35,2026-05-10T21:53:28+00:00,2026-05-11T23:01:35+00:00,beIN SPORTS,https://www.youtube.com/watch?v=V3VWdoIf6oc,https://www.youtube.com/embed/V3VWdoIf6oc,https://i3.ytimg.com/vi/V3VWdoIf6oc/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,PqLQtPT0m5k,ملخص مباراة  باريس سان جيرمان وبريست | الدوري الفرنسي - الجولة 33,2026-05-10T21:28:18+00:00,2026-05-11T18:56:42+00:00,beIN SPORTS,https://www.youtube.com/watch?v=PqLQtPT0m5k,https://www.youtube.com/embed/PqLQtPT0m5k,https://i1.ytimg.com/vi/PqLQtPT0m5k/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,MeKCJVYDHt0,ملخص مباراة وست هام يونايتد وآرسنال | الدوري الإنجليزي الممتاز - الجولة 36,2026-05-10T18:21:35+00:00,2026-05-11T23:01:37+00:00,beIN SPORTS,https://www.youtube.com/watch?v=MeKCJVYDHt0,https://www.youtube.com/embed/MeKCJVYDHt0,https://i2.ytimg.com/vi/MeKCJVYDHt0/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,1GawZWVOlF0,ملخص مباراة اتحاد الجزائر والزمالك |  كأس الاتحاد الإفريقي - ذهاب النهائي,2026-05-09T21:40:14+00:00,2026-05-11T23:01:39+00:00,beIN SPORTS,https://www.youtube.com/watch?v=1GawZWVOlF0,https://www.youtube.com/embed/1GawZWVOlF0,https://i2.ytimg.com/vi/1GawZWVOlF0/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,imu1vR3oa7k,"🔴🏆 بث مباشر | شاهد مراسم سحب قرعة كأس آسيا ""السعودية 2027""",2026-05-09T19:46:29+00:00,2026-05-11T21:08:49+00:00,beIN SPORTS,https://www.youtube.com/watch?v=imu1vR3oa7k,https://www.youtube.com/embed/imu1vR3oa7k,https://i2.ytimg.com/vi/imu1vR3oa7k/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,dM4gCqheqBU,ملخص مباراة مانشستر سيتي وبرينتفورد | الدوري الإنجليزي الممتاز - الجولة 36,2026-05-09T19:03:18+00:00,2026-05-11T18:22:06+00:00,beIN SPORTS,https://www.youtube.com/watch?v=dM4gCqheqBU,https://www.youtube.com/embed/dM4gCqheqBU,https://i1.ytimg.com/vi/dM4gCqheqBU/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,VeGPqR0onCU,🔴🏆 بث مباشر | شاهد الآن نهائي كأس أمير دولة قطر بين الغرافة و السد,2026-05-09T17:26:12+00:00,2026-05-11T12:15:29+00:00,beIN SPORTS,https://www.youtube.com/watch?v=VeGPqR0onCU,https://www.youtube.com/embed/VeGPqR0onCU,https://i3.ytimg.com/vi/VeGPqR0onCU/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,E9J-MdI0Wec,ملخص مباراة الغرافة و السد | كأس أمير دولة قطر - النهائي,2026-05-09T17:10:41+00:00,2026-05-11T09:46:06+00:00,beIN SPORTS,https://www.youtube.com/watch?v=E9J-MdI0Wec,https://www.youtube.com/embed/E9J-MdI0Wec,https://i2.ytimg.com/vi/E9J-MdI0Wec/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,A1hSAV18S3Q,ملخص مباراة سندرلاند ومانشستر يونايتد | الدوري الإنجليزي الممتاز  - الجولة 36,2026-05-09T16:49:38+00:00,2026-05-10T09:03:00+00:00,beIN SPORTS,https://www.youtube.com/watch?v=A1hSAV18S3Q,https://www.youtube.com/embed/A1hSAV18S3Q,https://i2.ytimg.com/vi/A1hSAV18S3Q/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,BHIbTc9ovzs,ملخص مباراة ليفربول وتشلسي‬ |  الدوري الإنجليزي الممتاز  - الجولة 36,2026-05-09T13:55:58+00:00,2026-05-11T06:23:01+00:00,beIN SPORTS,https://www.youtube.com/watch?v=BHIbTc9ovzs,https://www.youtube.com/embed/BHIbTc9ovzs,https://i3.ytimg.com/vi/BHIbTc9ovzs/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,oGluy10EKuo,بطولة فورتيكس الدولية للسباحة 2026,2026-05-09T10:38:41+00:00,2026-05-10T20:08:00+00:00,beIN SPORTS,https://www.youtube.com/watch?v=oGluy10EKuo,https://www.youtube.com/embed/oGluy10EKuo,https://i4.ytimg.com/vi/oGluy10EKuo/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
beIN SPORTS,YouTube,Media,WH6GzYqDGZs,ملخص مباراة لونس ونانت | الدوري الفرنسي - الجولة 33,2026-05-08T21:00:48+00:00,2026-05-09T12:05:32+00:00,beIN SPORTS,https://www.youtube.com/watch?v=WH6GzYqDGZs,https://www.youtube.com/embed/WH6GzYqDGZs,https://i4.ytimg.com/vi/WH6GzYqDGZs/hqdefault.jpg,,0,False,,metadata_embed_only,metadata_embed_transcript_if_available,no,2026-05-12
